user_id,group,converted,session_duration_sec,day
2224,control,0,247.1561987498929,2
2225,control,0,196.55066541223985,14
2226,control,0,126.1551786791685,1
2227,control,0,137.72284502608005,15
2228,control,0,135.04493210910175,18
2229,control,0,206.01870859907797,18
2230,control,0,789.3086641905729,17
2231,control,0,256.40606467231186,1
2232,control,0,497.5720118856162,14
2233,control,0,331.68502791201536,20
2234,control,0,477.38220519156295,16
2235,control,0,45.60518510248445,4
2236,control,0,203.8379238853461,6
2237,control,0,536.078847550132,16
2238,control,0,173.63554027344867,20
2239,control,0,704.4968773691663,6
2240,control,0,596.0556840175078,15
2241,control,0,184.6609738955378,1
2242,control,0,180.92849330105642,7
2243,control,1,133.1979669147893,11
2244,control,0,167.71120140129213,1
2245,control,0,116.79807177692491,8
2246,control,0,316.4884374140298,14
2247,control,0,102.14282755753482,5
2248,control,0,351.51057976910636,13
2249,control,0,356.6829236728119,15
2250,control,0,90.31263353461644,9
2251,control,0,620.1064543079601,8
2252,control,0,333.00768794941763,19
2253,control,0,383.68381419249386,17
2254,control,0,155.2133898872472,19
2255,control,0,355.46524156366024,18
2256,control,0,480.98499290303084,18
2257,control,0,230.63467395356838,4
2258,control,0,813.3434560859615,2
2259,control,0,251.24756830735475,5
2260,control,0,485.15648106519524,17
2261,control,0,291.72316408204716,7
2262,control,0,347.69057074735406,16
2263,control,0,89.76549326867864,1
2264,control,0,305.70856400966926,12
2265,control,0,157.43535652393865,19
2266,control,0,147.2542988794995,9
2267,control,0,696.7745569109817,16
2268,control,0,215.23659203334486,7
2269,control,0,134.02400174545772,15
2270,control,0,197.2596779947802,12
2271,control,0,112.13795592525143,4
2272,control,0,578.4376030486179,6
2273,control,0,161.19125085396215,6
2274,control,1,336.157553863179,15
2275,control,0,552.064025914366,3
2276,control,0,181.25563651610906,2
2277,control,0,336.7071156224974,5
2278,control,0,131.88737874125485,8
2279,control,0,1061.5249034270012,19
2280,control,0,429.15925798361417,21
2281,control,0,217.98715450053606,16
2282,control,0,153.89949530452077,19
2283,control,0,228.51504903985312,16
2284,control,0,199.53901210060334,6
2285,control,0,789.78971967245,1
2286,control,1,117.29347959289713,18
2287,control,0,265.30519802883447,8
2288,control,0,242.0143834222941,5
2289,control,0,228.04747245270272,12
2290,control,0,229.25387341789377,18
2291,control,0,228.2308265391631,5
2292,control,0,413.16194708753517,13
2293,control,0,352.61988647148706,21
2294,control,0,314.6141498305613,12
2295,control,0,39.63079163738758,16
2296,control,0,292.9133772430186,14
2297,control,0,90.61469387034748,11
2298,control,0,360.60821712630946,9
2299,control,0,592.7059577012882,10
2300,control,0,140.36645414426846,16
2301,control,0,209.12487604901173,19
2302,control,0,170.7817758631404,10
2303,control,0,513.5046400508517,21
2304,control,1,259.04887000109335,4
2305,control,0,690.2111935306705,21
2306,control,0,313.6420983858669,8
2307,control,0,283.006568715158,11
2308,control,0,254.913448414742,6
2309,control,0,399.73237454775034,4
2310,control,0,86.2619227424317,21
2311,control,0,257.54806768704714,5
2312,control,0,234.6211612981204,18
2313,control,0,378.1350081594951,3
2314,control,1,218.6296137219674,7
2315,control,0,131.20478403182358,12
2316,control,0,245.7735061100705,3
2317,control,0,127.77816605132386,17
2318,control,0,77.07990973176841,3
2319,control,0,378.52173258511345,11
2320,control,0,346.34553874570753,6
2321,control,0,323.84161911890953,11
2322,control,0,534.7273833366453,4
2323,control,0,164.18286971047525,17
2324,control,0,103.68231019584418,1
2325,control,1,234.62350755711617,12
2326,control,0,198.64112807510358,3
2327,control,0,147.61721969147206,16
2328,control,0,233.24525765116496,3
2329,control,0,169.5311884039365,14
2330,control,0,81.3203936894314,17
2331,control,0,187.78430409712212,19
2332,control,0,123.73904842757197,7
2333,control,0,281.1782593085214,11
2334,control,0,165.07157125865288,16
2335,control,0,476.743630664503,19
2336,control,0,640.5451690274464,5
2337,control,0,367.83292385357214,1
2338,control,0,96.48468497329287,10
2339,control,0,603.7242773932048,18
2340,control,0,629.8188700714965,10
2341,control,0,247.46627418011374,1
2342,control,0,541.1820324066805,13
2343,control,0,175.73811732579344,4
2344,control,1,79.8581901896775,12
2345,control,0,155.06266675042937,16
2346,control,0,690.6136288982467,19
2347,control,0,100.01818763825285,12
2348,control,0,244.6216592874711,6
2349,control,0,249.756473223135,16
2350,control,0,179.8665979493072,12
2351,control,0,187.52028760134777,10
2352,control,0,255.53246867729783,5
2353,control,0,174.63578818761232,19
2354,control,0,104.24718956425289,12
2355,control,0,278.38893028601944,8
2356,control,0,465.92279734488767,4
2357,control,0,412.29681354318694,7
2358,control,0,150.52944600451224,5
2359,control,0,115.49915925679362,11
2360,control,0,206.33215449053753,17
2361,control,0,626.8297081379288,21
2362,control,0,360.4520172731316,3
2363,control,0,373.2986636466274,2
2364,control,0,417.3453978128337,19
2365,control,0,314.96450108636293,2
2366,control,0,263.0555242109446,14
2367,control,0,364.08382805933064,1
2368,control,0,176.31996676450106,16
2369,control,0,104.72335858956446,15
2370,control,0,377.58592578992574,18
2371,control,0,514.215718623492,2
2372,control,0,125.09342227901413,11
2373,control,0,400.67590735757244,21
2374,control,0,670.7922174797998,17
2375,control,0,244.36237791884446,13
2376,control,0,149.78466397224005,12
2377,control,0,263.43619754711267,2
2378,control,0,175.85848675384787,21
2379,control,0,169.01068436614597,18
2380,control,0,317.3199085893625,10
2381,control,0,93.48138401075549,12
2382,control,0,102.88816755745033,17
2383,control,0,247.54058001474522,14
2384,control,0,241.43852278599115,19
2385,control,0,300.70591068629466,13
2386,control,0,753.8061451963734,3
2387,control,0,260.5274999491925,8
2388,control,0,350.33971225794977,5
2389,control,0,136.2757271218513,12
2390,control,0,387.9058277230427,1
2391,control,0,178.42448900517454,21
2392,control,0,255.40550544902274,16
2393,control,0,229.22196760769918,12
2394,control,0,454.76670034109355,17
2395,control,0,111.49882663311719,9
2396,control,0,62.18145593689593,13
2397,control,0,215.28018844082249,4
2398,control,0,324.12160003871355,4
2399,control,0,268.1004236633721,15
2400,control,0,512.5111887329718,10
2401,control,0,318.1183885414114,6
2402,control,0,174.45921700416946,3
2403,control,0,60.627458894288154,15
2404,control,0,212.2177052854886,6
2405,control,0,453.4003007318186,11
2406,control,0,193.4020785545654,2
2407,control,0,248.88530259851527,2
2408,control,1,315.0767161742362,1
2409,control,0,133.0632495160836,11
2410,control,0,355.6480214547629,5
2411,control,0,653.4546100785528,6
2412,control,0,220.59137074780904,3
2413,control,0,124.28301536464076,20
2414,control,0,235.10668357441085,5
2415,control,1,64.41648217986867,20
2416,control,0,299.5082485923105,9
2417,control,0,320.9754455495583,19
2418,control,0,668.7309262494608,5
2419,control,0,217.8056441338724,12
2420,control,0,312.6521413079687,12
2421,control,0,145.94460597279237,16
2422,control,0,197.5800320215216,7
2423,control,0,97.99228371834332,14
2424,control,0,217.7017979894513,9
2425,control,0,203.73385462742957,15
2426,control,0,292.80880684382146,11
2427,control,1,168.31578233254314,4
2428,control,0,257.2394107457382,11
2429,control,0,200.3311939386735,9
2430,control,0,200.55737532260042,6
2431,control,0,256.77941156744714,17
2432,control,1,250.71423019249832,9
2433,control,0,386.3348279669166,6
2434,control,1,227.60557109481675,6
2435,control,0,198.35707002728785,4
2436,control,0,219.53584737178628,20
2437,control,0,159.36569500013857,11
2438,control,0,197.16744530099322,3
2439,control,0,827.7367986653481,18
2440,control,0,141.5131638619195,16
2441,control,0,207.018093917009,21
2442,control,0,193.93184871054072,16
2443,control,0,210.96601046435364,12
2444,control,0,200.5886742722458,14
2445,control,0,289.32310116581,9
2446,control,0,87.69763562117335,7
2447,control,0,455.91340197006537,14
2448,control,0,357.64814924862924,20
2449,control,0,116.07970281076095,20
2450,control,0,62.71205138260524,10
2451,control,1,136.14993099856989,11
2452,control,0,211.5370421084374,7
2453,control,0,1150.756854482483,19
2454,control,0,338.9844306313355,19
2455,control,0,82.71874264330494,21
2456,control,0,161.77503496218654,11
2457,control,0,237.00293813116772,6
2458,control,0,284.92048250351206,8
2459,control,0,111.18001937738852,1
2460,control,1,225.65467933919828,8
2461,control,0,159.08147898861824,5
2462,control,0,126.18446729219697,10
2463,control,0,285.93296293687774,2
2464,control,0,389.29067616226195,4
2465,control,0,405.2988783511118,2
2466,control,0,345.37535485114796,15
2467,control,0,181.55856614056887,20
2468,control,0,375.6770470459968,10
2469,control,0,294.54525627948493,21
2470,control,0,265.1684089927921,2
2471,control,1,169.5222398857579,6
2472,control,0,181.6123233270148,14
2473,control,0,255.7836990325866,5
2474,control,0,1057.7768572387208,2
2475,control,0,293.16790164714064,14
2476,control,0,169.5735741884782,13
2477,control,0,148.49723417993079,2
2478,control,0,182.16994814778357,9
2479,control,0,903.5903170160818,3
2480,control,0,192.5673595831136,15
2481,control,0,421.627541303588,3
2482,control,1,195.28168461605722,12
2483,control,0,286.20568331454945,6
2484,control,0,393.4866592177002,19
2485,control,1,173.6181400450123,17
2486,control,0,166.55623622652402,6
2487,control,0,662.0372456550818,19
2488,control,0,441.75513569946975,17
2489,control,0,393.2334245771419,16
2490,control,0,392.4329818928435,21
2491,control,0,322.3846161980254,8
2492,control,0,821.1169010314898,19
2493,control,0,251.22400243555776,8
2494,control,0,345.971852405924,20
2495,control,0,102.45792667448934,15
2496,control,0,149.16060152391114,8
2497,control,0,119.0458365569288,3
2498,control,1,525.5462249039919,16
2499,control,0,52.90383908824185,3
2500,control,0,192.21489411896363,1
2501,control,0,40.600323656205205,8
2502,control,0,148.59541285228494,9
2503,control,1,182.25934224177882,12
2504,control,0,561.6745874346346,18
2505,control,0,310.43569036118504,17
2506,control,0,148.43024036268207,8
2507,control,0,463.857889107201,20
2508,control,0,247.3240333342458,11
2509,control,0,250.26994497627967,7
2510,control,0,118.9135900526041,14
2511,control,0,135.09682879330373,10
2512,control,0,149.1483756269235,15
2513,control,0,251.60911791427438,12
2514,control,0,256.39813114359146,20
2515,control,1,617.9796932594979,17
2516,control,0,308.28759606743705,8
2517,control,0,48.20489557267639,14
2518,control,0,286.45607047503324,15
2519,control,0,102.5130580731057,11
2520,control,0,137.05981621299765,12
2521,control,0,150.3097728545656,20
2522,control,0,164.3497872954735,16
2523,control,0,107.22295570761933,20
2524,control,0,276.46637442142816,18
2525,control,0,104.95362951489706,10
2526,control,0,303.08114179141467,19
2527,control,1,936.5310214702099,18
2528,control,0,110.20966142835891,1
2529,control,1,206.29224271281177,4
2530,control,0,53.8350952463034,7
2531,control,0,204.26921888423516,1
2532,control,0,359.82949403726957,8
2533,control,0,377.05216207337753,17
2534,control,0,256.31784033122995,8
2535,control,0,417.19680080950815,5
2536,control,0,1127.3586769455135,1
2537,control,0,683.6067411639983,15
2538,control,0,178.839265145882,4
2539,control,0,102.44618211156089,7
2540,control,0,191.77238041173294,14
2541,control,0,138.6302532882356,12
2542,control,0,320.7970014086499,21
2543,control,0,120.45591993552028,3
2544,control,0,234.23070312226713,20
2545,control,0,404.56338858854707,18
2546,control,0,230.3459884730419,8
2547,control,0,138.68590588767617,2
2548,control,0,495.16370969706196,6
2549,control,0,79.25031861657283,7
2550,control,0,201.0036297740776,7
2551,control,0,238.65141818644318,13
2552,control,0,247.03874706653707,1
2553,control,1,272.6796420129145,8
2554,control,0,352.9279370948105,13
2555,control,1,239.5484125657781,20
2556,control,0,196.20598097005237,19
2557,control,0,191.6069988289029,17
2558,control,0,169.54027662113484,13
2559,control,0,392.49586204097255,16
2560,control,0,166.01579132800782,15
2561,control,0,406.6946529435524,11
2562,control,0,247.49724468376337,12
2563,control,0,178.97517621960077,3
2564,control,0,354.6191261527277,9
2565,control,0,158.14742145081976,14
2566,control,0,358.8521353651133,7
2567,control,0,278.0040474382559,11
2568,control,0,171.0926438242885,10
2569,control,1,336.02342984067354,3
2570,control,0,339.6629612151719,19
2571,control,0,490.0521252391317,2
2572,control,0,436.89295351001374,17
2573,control,0,328.57476673407666,2
2574,control,0,124.39294037214859,21
2575,control,0,1063.320877300208,16
2576,control,1,105.40712920721056,17
2577,control,0,432.4894376993734,10
2578,control,0,316.95832239270004,4
2579,control,0,120.96661234785718,11
2580,control,0,227.10658317060566,17
2581,control,0,233.39872760020575,12
2582,control,0,535.5796559788547,21
2583,control,0,159.4951413223162,10
2584,control,0,209.10426353199423,16
2585,control,0,60.24130442069779,4
2586,control,0,692.8805902310199,3
2587,control,0,128.73024027688228,9
2588,control,0,297.71793712068717,6
2589,control,0,230.24761163638206,12
2590,control,0,230.7187462324913,1
2591,control,0,397.7872007930668,14
2592,control,0,666.9782763415623,10
2593,control,0,284.5463625967142,18
2594,control,0,362.508096993228,13
2595,control,0,298.0719564742597,9
2596,control,0,450.57243600102413,19
2597,control,0,185.35078638823782,4
2598,control,0,466.4889498479594,3
2599,control,0,476.4200482424621,6
2600,control,0,468.4934895496359,9
2601,control,0,164.66469908931558,10
2602,control,0,221.18454967747286,9
2603,control,0,282.5004640579798,17
2604,control,0,107.50042199582776,10
2605,control,0,637.1162435361217,6
2606,control,0,242.8961728711693,16
2607,control,0,290.1380176113179,17
2608,control,0,173.08751543643652,11
2609,control,0,110.37387478290422,20
2610,control,0,170.3034879579365,7
2611,control,0,279.0867073523247,4
2612,control,0,366.52153849116206,10
2613,control,0,269.63654549593974,21
2614,control,0,301.27829621710634,14
2615,control,0,199.8933901528776,17
2616,control,0,329.5569378415307,14
2617,control,0,595.677682634855,20
2618,control,0,373.4834397097462,13
2619,control,0,397.7108099264601,2
2620,control,0,291.89958016751115,9
2621,control,0,99.29616582190347,3
2622,control,0,130.73862245696765,4
2623,control,0,321.4768324904565,12
2624,control,0,243.09117259197848,15
2625,control,1,318.59023009210955,20
2626,control,0,669.0468253354736,8
2627,control,0,378.2750587082716,18
2628,control,0,520.7821017402948,5
2629,control,0,258.99501999144917,2
2630,control,0,150.75719967565203,9
2631,control,0,236.34209357056542,14
2632,control,0,150.98023161210932,1
2633,control,0,623.2682313636188,20
2634,control,0,393.1670738859743,4
2635,control,0,334.38984000103886,17
2636,control,1,513.6622361488952,10
2637,control,0,72.81821655363345,2
2638,control,1,348.2368218235781,6
2639,control,0,111.45406460942064,19
2640,control,0,243.62900110885764,9
2641,control,0,202.95320688593182,19
2642,control,0,363.9592705410631,19
2643,control,0,280.5950069661483,9
2644,control,0,548.4358426642988,3
2645,control,0,170.52155370746266,6
2646,control,1,374.45387598368654,6
2647,control,0,269.7063919640223,17
2648,control,0,91.72783138492366,13
2649,control,0,141.00990341340633,13
2650,control,0,223.64795361361607,7
2651,control,0,476.9327377480786,9
2652,control,0,323.18788277633604,18
2653,control,0,121.44961746023314,1
2654,control,0,224.9347281870472,20
2655,control,0,821.1319944244188,13
2656,control,0,261.578387846493,8
2657,control,0,201.06025815704152,21
2658,control,0,328.6665741533254,9
2659,control,0,386.84954612994215,1
2660,control,0,186.1027594859043,9
2661,control,0,330.8102223653184,20
2662,control,0,200.87168115858205,11
2663,control,0,376.7555471537682,20
2664,control,0,270.9179194605281,4
2665,control,0,326.7452110980231,16
2666,control,0,155.16512497719253,14
2667,control,0,149.4898009683783,20
2668,control,0,431.51332159106744,21
2669,control,0,233.30863042619788,18
2670,control,0,290.3307659488584,9
2671,control,0,203.6011114700361,1
2672,control,0,419.5723861456571,3
2673,control,0,169.9176676819599,20
2674,control,0,225.57196788158535,1
2675,control,0,392.1308901974039,3
2676,control,0,494.6154636195302,14
2677,control,0,178.70643389098487,14
2678,control,0,792.9898239234664,13
2679,control,0,295.28618839380067,1
2680,control,0,130.8750489111451,15
2681,control,0,305.34162420707173,20
2682,control,0,194.45494117498257,7
2683,control,0,317.4883397018676,16
2684,control,0,238.48019126914062,20
2685,control,0,255.8430611511901,21
2686,control,0,141.60535156000347,1
2687,control,0,443.2069153021056,15
2688,control,0,122.28123291715099,20
2689,control,0,125.80600312935442,15
2690,control,0,305.03185369198684,19
2691,control,0,640.1525762341861,6
2692,control,0,198.03507109687845,6
2693,control,0,372.62903988209615,1
2694,control,1,465.9154156259451,16
2695,control,0,398.9398534829381,18
2696,control,0,203.01401711708036,13
2697,control,0,127.15056935550618,12
2698,control,0,65.07051061216886,18
2699,control,0,208.9919428620794,10
2700,control,0,496.13716018967847,14
2701,control,1,124.64882819245642,20
2702,control,0,372.45860663268866,11
2703,control,0,138.36684869892807,18
2704,control,0,260.77123946126693,12
2705,control,0,374.1568028446639,17
2706,control,0,164.72917107052098,3
2707,control,0,271.0466126312002,21
2708,control,0,190.7464764604389,1
2709,control,0,373.56394523333915,1
2710,control,0,281.7979433257691,6
2711,control,0,253.13035790213362,19
2712,control,0,623.2888008147413,4
2713,control,0,364.08366328675083,13
2714,control,0,161.7074567638748,12
2715,control,0,232.4050279223177,8
2716,control,0,233.79875616725693,20
2717,control,1,256.7728247457736,7
2718,control,0,1112.8789285343214,21
2719,control,0,305.6715427119142,7
2720,control,0,72.12916412067995,7
2721,control,0,176.6765424488992,14
2722,control,0,76.75179298039514,18
2723,control,0,200.76218447858653,19
2724,control,0,74.26307542389486,20
2725,control,0,145.0452434231036,19
2726,control,0,98.25509257391963,18
2727,control,0,308.12209192489894,6
2728,control,0,244.77113168900297,16
2729,control,0,293.470576700262,3
2730,control,0,229.81374278279873,21
2731,control,0,105.99811912780733,2
2732,control,0,332.9901205601628,15
2733,control,1,775.3656590115938,20
2734,control,1,312.78859504846133,11
2735,control,0,189.51065321001957,19
2736,control,1,103.8720334929716,18
2737,control,0,141.90528351470255,11
2738,control,1,321.1228608371723,3
2739,control,0,465.8533178808548,4
2740,control,0,286.15101754493526,6
2741,control,0,395.4136269394406,12
2742,control,0,374.13135278752884,21
2743,control,0,331.597085769554,4
2744,control,0,164.83019830708938,12
2745,control,0,271.6064401199017,4
2746,control,0,147.07950893565268,2
2747,control,0,247.2641928718524,12
2748,control,0,298.424842926742,13
2749,control,0,669.995023290041,16
2750,control,0,111.51519006404185,4
2751,control,0,326.6550034369855,8
2752,control,0,595.1074366084911,5
2753,control,0,385.79597189543875,14
2754,control,0,403.334912697939,15
2755,control,0,348.14426244202,11
2756,control,0,533.2555119744655,10
2757,control,0,127.42310684892077,10
2758,control,0,106.53184988764573,6
2759,control,0,243.7637493119715,16
2760,control,0,66.90694262156897,21
2761,control,0,512.0321840347498,4
2762,control,0,508.990380370994,9
2763,control,0,188.66815287800165,10
2764,control,0,195.88693724625804,5
2765,control,1,234.29746240318886,10
2766,control,0,252.44979323314556,16
2767,control,0,264.09380223030547,11
2768,control,0,342.04395908092215,6
2769,control,0,220.61612234055207,7
2770,control,0,430.9172093972661,12
2771,control,0,319.7593450912979,13
2772,control,0,170.00399426937003,17
2773,control,0,545.153605922992,9
2774,control,0,108.31523393414285,8
2775,control,0,231.52792984025493,16
2776,control,0,437.09494661820656,21
2777,control,0,158.56365746182962,3
2778,control,0,294.63384677994674,5
2779,control,0,339.00123762989284,21
2780,control,0,146.01154285169483,13
2781,control,0,234.27915355304265,18
2782,control,1,222.76061106560178,21
2783,control,0,175.7315047286359,16
2784,control,0,973.6042542101327,14
2785,control,0,154.80034470547704,11
2786,control,1,447.17864876676424,18
2787,control,0,193.31469206522218,8
2788,control,1,127.48749567717867,12
2789,control,1,260.2619297164873,19
2790,control,0,361.2087444290356,20
2791,control,1,425.0920548169485,2
2792,control,0,624.7546835671232,9
2793,control,0,1432.4589241845467,9
2794,control,0,284.3791895992401,14
2795,control,0,164.37406187719594,15
2796,control,0,321.0910077144639,11
2797,control,0,208.56948138040275,13
2798,control,1,426.4860583606715,5
2799,control,0,112.35926066739918,6
2800,control,0,1013.3335559709034,5
2801,control,0,408.96470515938455,1
2802,control,1,89.08558967216915,18
2803,control,1,159.90544289213435,8
2804,control,0,399.2742908586795,17
2805,control,1,495.6184782690412,11
2806,control,0,114.05233518972132,11
2807,control,0,375.3337049991847,3
2808,control,0,76.0655962369078,8
2809,control,0,231.92139062060232,8
2810,control,0,476.86245988944734,21
2811,control,0,175.7549265607857,21
2812,control,0,99.07197641987459,3
2813,control,0,267.1282493782751,10
2814,control,0,170.23310097064788,19
2815,control,0,356.9997279160744,14
2816,control,0,143.85475441767858,18
2817,control,0,153.917672638027,3
2818,control,0,72.77690075081443,20
2819,control,0,270.9588126887687,14
2820,control,1,222.17315093615068,11
2821,control,0,119.93731095322688,10
2822,control,0,274.8647691739427,14
2823,control,0,453.158602629457,1
2824,control,0,215.00455929984966,16
2825,control,0,287.4072414929788,6
2826,control,0,288.2957173660827,18
2827,control,0,118.79533086732923,16
2828,control,0,840.4617913820297,19
2829,control,0,184.47060013596203,16
2830,control,0,362.7339774512549,5
2831,control,0,388.20329800690746,12
2832,control,0,225.032069628631,6
2833,control,0,352.1569704712778,2
2834,control,0,283.57922378033425,16
2835,control,0,104.52394100206213,21
2836,control,1,200.46434073832208,11
2837,control,0,169.43501459523182,12
2838,control,0,185.48109724154335,11
2839,control,0,111.89915828914307,20
2840,control,0,480.99661374395305,19
2841,control,0,639.8255702795908,8
2842,control,0,440.0119059832441,18
2843,control,1,524.4329242283034,5
2844,control,0,198.9829410722673,12
2845,control,0,167.04210376747565,10
2846,control,0,153.36915175126185,15
2847,control,0,360.1205922300917,5
2848,control,0,280.40579781392546,17
2849,control,0,233.61325065529235,4
2850,control,0,532.2371318108495,12
2851,control,0,311.98802706740884,18
2852,control,0,147.93979751879215,8
2853,control,0,162.6262628995754,20
2854,control,0,368.4098272641915,17
2855,control,0,457.16286757405965,8
2856,control,0,340.701981069505,13
2857,control,0,763.6680832221953,3
2858,control,0,652.6260492313647,3
2859,control,0,318.8183487414307,7
2860,control,0,147.946630545898,18
2861,control,0,111.49809359607322,21
2862,control,1,193.94429002250644,7
2863,control,0,384.49395528610125,2
2864,control,0,732.1520768093095,7
2865,control,0,314.3378052852464,2
2866,control,0,493.35730915060975,7
2867,control,0,211.20210281380906,14
2868,control,0,355.5484316037893,15
2869,control,0,401.02112137850406,16
2870,control,0,74.60767877016676,8
2871,control,1,190.93569931667776,16
2872,control,0,432.6029058046218,21
2873,control,0,288.49593663126234,7
2874,control,0,119.35365435298593,11
2875,control,0,56.93592852068973,4
2876,control,0,196.47428405948128,18
2877,control,0,234.4045770705421,13
2878,control,0,143.97594400545398,17
2879,control,0,266.62707579709627,12
2880,control,0,331.56771204810656,18
2881,control,0,365.9191116063298,10
2882,control,0,59.528110421306856,7
2883,control,0,111.21096035636415,12
2884,control,0,203.81779051891897,12
2885,control,1,344.917024228766,13
2886,control,0,328.1728358375885,1
2887,control,0,324.77153591772725,7
2888,control,0,194.4060931343109,16
2889,control,0,201.02312227039127,16
2890,control,0,158.06438324952614,21
2891,control,0,387.9655227811044,16
2892,control,0,140.85158218170707,16
2893,control,0,407.49221863067106,14
2894,control,0,277.19242577060913,11
2895,control,0,238.16728690708456,19
2896,control,0,165.00466729454374,11
2897,control,0,108.49183137733995,2
2898,control,0,165.903840459698,7
2899,control,0,200.7370572613777,9
2900,control,0,59.06186258896681,9
2901,control,0,217.36694295469013,14
2902,control,0,426.07458828576,10
2903,control,0,343.8930621702039,16
2904,control,0,181.6853735848219,18
2905,control,0,251.68084054695754,1
2906,control,1,175.2653757831933,2
2907,control,0,267.5366162113231,20
2908,control,0,616.5039281298197,4
2909,control,0,437.5098770140397,2
2910,control,0,334.44638523418,4
2911,control,0,182.04775678431338,6
2912,control,0,383.7391541754032,4
2913,control,1,88.9321597592732,18
2914,control,0,210.31111004221813,5
2915,control,0,347.3131601910623,11
2916,control,0,381.55413018397155,13
2917,control,0,365.7429243527761,3
2918,control,0,292.0422295405601,19
2919,control,0,217.5796548219479,20
2920,control,0,337.91202545853247,11
2921,control,0,138.1421704709896,11
2922,control,0,147.40643595892638,21
2923,control,0,253.92547180594036,2
2924,control,0,271.4881754147209,15
2925,control,0,81.82893362473116,8
2926,control,0,321.5290279031607,2
2927,control,1,389.02243938599156,8
2928,control,0,233.6043465342898,20
2929,control,0,1017.0685215867646,15
2930,control,0,162.42866750764443,16
2931,control,0,197.02836476812297,13
2932,control,0,193.052052829987,17
2933,control,0,233.75824335232898,14
2934,control,0,200.8915303147672,14
2935,control,0,105.20529936607194,1
2936,control,0,176.27953854968533,1
2937,control,0,230.77139362863798,3
2938,control,1,511.3954927346521,15
2939,control,0,917.218723031383,5
2940,control,0,545.2717742457833,5
2941,control,0,153.66464256236446,4
2942,control,0,161.17878804828518,14
2943,control,0,222.38338536527283,20
2944,control,0,713.8946006546062,7
2945,control,0,221.57155144824966,15
2946,control,0,110.33216589904396,11
2947,control,0,181.14425772425102,14
2948,control,0,385.38144155277115,6
2949,control,1,370.1706687345861,10
2950,control,0,216.9940643856867,7
2951,control,0,368.7241502338236,10
2952,control,0,62.558159651681535,14
2953,control,0,260.42047623544687,5
2954,control,1,410.1041914169587,1
2955,control,0,148.45502269736315,19
2956,control,0,148.14579320457327,8
2957,control,0,79.8485015234798,19
2958,control,0,635.1983783069271,17
2959,control,0,158.84162137138875,19
2960,control,0,282.767771882614,16
2961,control,0,351.54939401440095,4
2962,control,0,606.2186741944673,8
2963,control,1,223.10919953302277,4
2964,control,0,177.03405651114502,13
2965,control,0,271.46700111765637,7
2966,control,0,528.7142765117649,1
2967,control,0,220.94117313163503,9
2968,control,1,137.97583360938563,4
2969,control,0,97.08096441230356,14
2970,control,0,117.59206623926046,9
2971,control,0,411.01713245960286,3
2972,control,0,201.87028026591997,15
2973,control,0,169.94714110907742,5
2974,control,0,159.241141429646,1
2975,control,0,257.50200748202707,11
2976,control,0,211.94502897070322,19
2977,control,0,207.70539671561227,5
2978,control,0,549.8218720042647,17
2979,control,1,615.730747101632,19
2980,control,0,93.12912735000853,17
2981,control,0,297.83976444478503,5
2982,control,0,153.52796622556613,20
2983,control,0,210.8294118170489,9
2984,control,0,294.58483645844893,6
2985,control,1,215.37227659891246,21
2986,control,0,280.97787466213305,13
2987,control,0,366.42069882078687,21
2988,control,0,291.9977452010316,11
2989,control,0,165.98513190360248,1
2990,control,0,167.75091591179935,17
2991,control,0,103.14923488894195,6
2992,control,0,146.59120895992658,3
2993,control,0,794.125109233823,16
2994,control,0,152.1394988476638,13
2995,control,0,119.57845851383556,12
2996,control,0,296.47316756958696,11
2997,control,0,229.01354365986558,2
2998,control,0,217.59685415966808,19
2999,control,0,569.8810072627774,8
3000,control,0,340.1803796577857,13
3001,control,0,178.03928727708632,14
3002,control,0,189.67544919281096,15
3003,control,0,180.99114214747982,17
3004,control,0,413.5770250563652,15
3005,control,0,203.3871737387825,21
3006,control,0,83.43833854549341,10
3007,control,0,237.69971913224038,1
3008,control,0,97.29858041612962,12
3009,control,0,907.3591623140419,9
3010,control,0,137.08473683809405,5
3011,control,0,222.04523908748143,15
3012,control,0,285.69409509455846,3
3013,control,0,205.77947868682682,19
3014,control,0,205.61012101997912,7
3015,control,0,315.1650190635133,7
3016,control,0,611.3866507287155,7
3017,control,0,387.8060909439255,2
3018,control,0,594.1360461994241,2
3019,control,0,130.58554577010895,12
3020,control,0,296.0172056862712,5
3021,control,0,268.5796804119971,4
3022,control,0,302.06879063811266,7
3023,control,0,558.7706945016524,16
3024,control,0,214.3320633167731,3
3025,control,0,191.846961767472,21
3026,control,1,337.10298544200964,2
3027,control,0,84.19018640620466,17
3028,control,0,212.27630902781087,9
3029,control,0,225.7620088946148,20
3030,control,0,140.86258352266606,8
3031,control,0,461.38618638646227,12
3032,control,0,129.36732124907363,7
3033,control,0,225.5351834592423,14
3034,control,0,291.74914343116836,16
3035,control,0,551.1852375107369,1
3036,control,0,243.14698549889124,10
3037,control,1,429.10092877913604,11
3038,control,0,372.54477739471133,7
3039,control,0,263.50557722626075,18
3040,control,0,127.26759984177127,19
3041,control,1,103.46687192574421,14
3042,control,0,260.83896924752355,17
3043,control,0,176.68736575370522,19
3044,control,0,424.77374183400985,13
3045,control,0,382.8004789904165,3
3046,control,0,219.0354093634591,2
3047,control,0,122.16495793059653,9
